# Variance Gamma model
# Maturity = 10
# Interest_rate = 0.001 
# Theta = -0.2 
# Nu = 0.75 
# Sigma = 0.25 
# Start_price = 100 
# Strike_price = 100 
# Option = Plainvanilla 
# Number of iterations = 20
time_step,paths,time,option_value,variance
700,1000,0.9299066000000007,38.78329473129102,12004.172679016348
500,1000,0.6455299000000014,36.247571444006944,9884.914643177186
600,1000,0.7938014000000013,33.90906660271268,9172.049387730269
500,1000,0.6590255999999997,34.99114956256711,9419.878834370182
700,1000,0.9682329999999997,33.36996202859393,9280.514091286595
600,1000,0.7984039999999997,38.83197821670744,12011.87072942207
500,1000,0.6229823999999997,34.62594458805931,9943.865195311942
600,1000,0.8012296999999986,30.63517193198099,8211.033928972582
700,1000,0.9483153000000009,43.09412071576566,12252.339157224365
500,1000,0.6268808000000021,34.59534363502059,8807.845129124526
600,1000,0.7830406999999973,36.44985590017018,10094.316260296575
500,1000,0.6560645000000029,36.26719056368955,10487.946267161771
700,1000,0.9478607000000032,31.30213700752753,8512.068081137013
600,1000,0.7883734000000011,35.46264090516757,9595.855852009256
500,1000,0.6453182999999996,31.314697824848423,8236.02227925127
700,1000,0.9221725999999997,35.81803511385155,10179.20523431256
600,1000,0.7734872999999993,37.95484642696698,11989.785566383767
800,1000,1.0855724000000002,30.969222474271277,8570.213024164348
700,1000,0.9243704999999984,31.89065175691072,10219.69348999871
600,1000,0.7725046999999989,38.10971125107817,11510.050878440075
800,1000,1.1123726000000005,35.27988423739386,9483.464164560643
700,1000,0.9731501999999992,38.398291885188534,12725.053758961878
600,1000,0.8009684000000021,35.98619523535377,12133.08634749389
600,1000,0.8193507999999987,34.2712494233839,9568.688975663923
700,1000,0.9895172999999993,34.229155663936716,9979.810902583718
800,1000,1.121362099999999,39.375763440577664,13187.664772719592
600,1000,0.7734030999999995,32.068092456999075,8560.540015423398
700,1000,0.9429076999999992,36.242404969735055,9655.865222846116
800,1000,1.0847378999999968,31.358122510825595,8025.6042723633645
600,1000,0.7839077000000003,38.48325114705271,13724.794730454769
700,1000,0.916385499999997,33.44244453323444,10839.327573964272
800,1000,1.0974119000000009,31.452775336479863,9031.3896753032
600,1000,0.7999472999999995,36.352267898886666,9424.477190102773
700,1000,0.9168735999999988,33.98978126212406,9017.46638185697
800,1000,1.100061199999999,35.73816883118701,9589.844929780824
900,1000,1.2682241999999988,36.1776965018224,11067.755392306346
700,1000,0.9449646000000023,33.37101860289587,9376.504474695943
800,1000,1.0940007999999999,37.84637429135797,11368.034268429748
700,1000,0.9579219999999999,34.97667936728855,9338.700315546095
900,1000,1.2629610000000007,33.29436809896413,9646.042676995992
800,1000,1.1020852999999988,39.4873363713706,12339.13224953175
700,1000,0.9448726000000001,33.466935766515235,8454.603723039754
900,1000,1.2306086999999977,38.21804469253785,12341.819982089295
700,1000,0.9474911999999982,31.325798599659144,8752.912562229234
800,1000,1.102207700000001,36.03474243959626,10504.187677762922
900,1000,1.2370938000000002,35.11916707535318,10672.021519474849
700,1000,0.9388719000000023,32.99152683011764,8986.5135935512
800,1000,1.0893159000000026,36.269228317025814,10259.086756183862
700,1000,0.9542852999999987,31.62451066519663,7543.752589843242
900,1000,1.2728925999999987,34.49379574737438,10095.215081674203
800,1000,1.1044152000000018,34.14051628180487,8697.428681098803
700,1000,0.9170146999999993,37.63599822276288,10566.470512368061
900,1000,1.2480455,32.829208779114374,8505.381583916504
800,1000,1.1097925999999987,33.900205444324925,9475.7634609187
700,1000,0.9240569999999977,32.41917374868723,9203.85512260196
900,1000,1.267069399999997,38.31094851544112,11013.827929703202
800,1000,1.1243723999999986,34.83599761817039,11455.200366097542
1000,1000,1.3790881000000006,33.2458770355039,11200.088454543671
800,1000,1.1136590000000055,34.06929735262824,9538.798225915903
900,1000,1.255589399999998,32.24158583134343,9851.314228479423
1000,1000,1.3990207999999953,37.00510229776143,9549.142916499406
800,1000,1.1102306000000013,35.99834269407084,10759.452217113487
900,1000,1.2439269999999993,32.687811177822304,9153.627734139285
800,1000,1.1119580000000013,34.461965268400824,9547.42372127374
1000,1000,1.442369399999997,36.02952007453807,10995.139914539313
900,1000,1.2427707000000012,34.07594866745381,10742.915569875258
800,1000,1.0791182999999975,34.40479279756484,9974.160660990286
1000,1000,1.431947099999995,31.911551069417744,9008.817956928571
900,1000,1.2763804000000007,37.25111148999118,10269.86717120009
800,1000,1.082305599999998,32.97070800410818,8682.82427168118
900,1000,1.2922794999999994,33.06002094486102,8187.445304193944
1000,1000,1.4452958999999979,33.37774574406682,8558.460893665948
800,1000,1.0887916000000004,35.669717343270925,13157.233177451699
900,1000,1.2822265000000002,38.56161963391397,11740.985586315288
800,1000,1.1325722000000056,33.218693051408906,9871.220414141644
1000,1000,1.4830856999999966,33.635729407076234,8352.130425791853
900,1000,1.2379257000000052,35.62473223580822,9295.350193231125
1000,1000,1.4073019000000002,38.12656805516117,10614.320997922785
900,1000,1.2261384000000035,34.12677480183492,10475.52491272521
1000,1000,1.402886500000001,35.28181254990402,10845.397769925437
900,1000,1.2253416999999942,34.239866322711606,9969.413177750163
1000,1000,1.4020566000000017,32.76563313585486,8546.639877056277
900,1000,1.2276285000000016,30.061383372511504,7693.022272985285
1000,1000,1.391532600000005,35.40605083216593,9799.29592364706
900,1000,1.2333427000000015,33.93280157895651,9325.452413241394
1000,1000,1.417537799999998,34.97851138957147,10167.87736894064
900,1000,1.252080400000004,33.54915373673874,9209.93285011301
900,1000,1.2696506999999997,39.528524334299675,13147.986232374593
1000,1000,1.4321370999999985,36.24013291124124,9094.62227490332
1000,1000,1.3860493999999974,32.65588053202632,8495.070043369466
1000,1000,1.4034842000000012,33.632923595168876,8879.827136557706
1000,1000,1.4027651999999975,30.328181777485167,8880.74100417866
1000,1000,1.4010312999999996,33.912568274737495,10421.824512710169
1000,1000,1.3843133000000023,33.846866662671985,9394.32558396201
1000,1000,1.3838282999999976,36.339284793866966,10354.72976863328
1000,1000,1.3858001999999985,41.07306114094513,13625.24238935399
1000,1000,1.3848106000000016,32.82557557291335,8659.07056204872
100,2000,0.22609130000000022,35.094326134759086,10535.021595957716
100,2000,0.23580379999999934,34.434106887758645,10710.862159106728
200,2000,0.4645184000000029,35.07709795881273,9575.274521512278
100,2000,0.23473720000000498,32.80813850619439,9848.427575351727
300,2000,0.7110996999999983,35.84220815930314,10813.864096578014
100,2000,0.23004150000000578,36.2091370679408,10014.048348323322
200,2000,0.466398599999998,35.57596600895051,9651.271801100354
100,2000,0.2258741999999998,33.88765878293797,10590.626050595725
100,2000,0.23595119999999525,33.84208367848651,9365.839774261989
200,2000,0.4776568999999995,33.39680634358581,9599.62079740993
300,2000,0.7343785999999994,33.350391508273226,9810.803472463947
100,2000,0.22622739999999908,31.33045683826896,8876.976826171924
100,2000,0.22964869999999848,37.714812444717225,10822.39050915716
200,2000,0.46407090000000295,32.87024161404638,9146.833799651673
100,2000,0.22935549999999694,37.411395237400455,10625.445968759499
300,2000,0.7209217999999993,38.44144380906137,12376.544132064182
100,2000,0.22982420000000303,40.96506615794027,11565.417087031587
200,2000,0.47233879999999573,38.0936561163772,13586.247192575122
100,2000,0.22504039999999748,34.64364385609204,9965.94339099302
100,2000,0.23936810000000008,31.39249324052987,8662.028786930006
200,2000,0.4785328999999976,33.31101005372333,8763.047858165231
300,2000,0.7351974999999982,34.99986849405379,9956.978019641627
100,2000,0.2276448000000002,32.51579186899147,9581.321985898372
100,2000,0.23146399999999545,34.80969703507191,10087.514906554183
200,2000,0.4744564999999952,33.74070922118064,9004.643960092093
100,2000,0.23644319999999652,36.638974552816066,10646.820303419185
300,2000,0.7209776000000048,35.04992072227152,9595.968037709767
100,2000,0.23183699999999874,30.132987238413335,7978.428735963188
200,2000,0.4738073999999983,31.904469878459825,8688.25900543537
100,2000,0.22483360000000374,30.763944902598983,8067.630070629977
100,2000,0.24065219999999954,32.739859007763066,9112.775153186085
200,2000,0.48450279999999424,35.133479989828245,10694.904559592795
300,2000,0.7303684999999973,35.503321934602944,9955.879675681572
100,2000,0.22935710000000142,30.08882070689236,8842.018063772774
100,2000,0.23072100000000262,32.67778631724721,9102.155012775394
200,2000,0.47542019999999496,36.3091690395301,10117.816958095502
300,2000,0.713271000000006,34.24227040497107,8699.071506094724
200,2000,0.4644186000000019,34.995204774321316,10377.594775313933
400,2000,0.9909344000000004,33.32974271511968,10266.894484238952
200,2000,0.48799230000000193,35.7792198052609,10588.739788679983
300,2000,0.7269088000000039,34.36726417233464,10190.603381621722
200,2000,0.4602399000000048,33.713072172919695,9641.269734590634
300,2000,0.7296359999999993,32.67581229541115,9140.989523022854
400,2000,1.001981200000003,33.858014741242584,9067.041037726369
200,2000,0.48577219999999954,33.39925188001563,9132.68412033585
200,2000,0.46616679999999633,34.12131803769464,9939.000611646872
300,2000,0.7187995000000029,35.784535378332016,9829.686725028754
200,2000,0.4807241999999974,32.57728057493566,8196.03109717946
400,2000,0.9842358000000075,32.900468239448045,9554.904126577621
300,2000,0.7147556999999978,33.58451963282355,9229.475078517326
200,2000,0.4660691000000128,34.75462766114708,10396.085712403536
200,2000,0.48059229999999786,34.20596441869616,9195.563775548986
400,2000,0.9950153999999998,30.946541541298245,8614.254649371012
300,2000,0.7364314999999948,34.89186019743135,9799.974692282665
200,2000,0.46151159999999436,35.53252078314233,10131.624706111788
300,2000,0.732367300000007,32.01038197664995,8843.404299986503
200,2000,0.483152000000004,35.98728516654855,10180.490340885457
400,2000,1.003328400000001,33.88470927234522,9482.394939499804
300,2000,0.7080205999999976,35.57373524028907,10131.445827750747
400,2000,0.9933791999999926,35.91427132975067,10726.571784843474
500,2000,1.2850463000000047,33.87358100511679,9696.253383760604
300,2000,0.7216760999999963,34.386257203512656,9979.329784380325
400,2000,0.9933927999999952,32.54693157093058,9136.686455654837
300,2000,0.7417406,37.18716597555064,10633.122676429495
500,2000,1.2730848000000066,34.32993308704304,10238.867535760783
300,2000,0.7262297999999987,35.95792474164937,10235.249924804004
400,2000,0.9762743999999941,31.727688881477285,8710.360252758544
300,2000,0.7304404000000062,35.787067615258785,9553.994669445849
500,2000,1.2689262999999897,30.998964408138495,8716.869719576574
400,2000,0.9836250000000035,35.65993244642511,10447.871976222472
300,2000,0.7115627000000018,36.18686947667142,10396.720456355568
300,2000,0.7502090999999922,32.23871758058418,8608.6145227067
400,2000,1.0197287000000017,31.237404324427647,8141.954529552691
500,2000,1.3167207000000047,34.16902674859404,9616.867738070529
400,2000,0.9827406999999937,33.64683398051553,8906.412702000507
500,2000,1.2892439000000024,31.410309002102455,8024.927990751078
600,2000,1.5664546000000001,35.753429700072886,11228.375766090221
400,2000,0.9699978000000016,33.96588030397916,8798.269118089358
500,2000,1.2538861000000026,37.01648733645228,10169.289241440032
400,2000,0.9998716999999999,31.719428163643112,8620.3370179164
600,2000,1.5713010999999995,35.42782587477455,10124.944499080468
500,2000,1.2670834999999983,35.67214261169279,9816.671850164834
400,2000,0.9943358999999958,36.7105800506408,11779.130543196694
600,2000,1.546723,32.42357544707203,9358.287479679626
400,2000,1.002421400000003,30.85180223214989,8462.58650768217
500,2000,1.2739761999999928,35.69521539971625,10457.186448233964
400,2000,0.997686200000004,36.29106030861026,10123.662666932381
600,2000,1.5730594999999994,32.74870783185784,8812.314180245514
500,2000,1.3018282999999968,37.636956057177215,10409.48679165727
400,2000,0.9755732999999935,31.88563391528354,8746.290488154806
500,2000,1.3181325999999984,35.110520102609634,9528.885791876774
600,2000,1.5823561999999924,34.26034717150184,9794.91750608909
400,2000,0.9972151999999994,35.370376384097824,9476.903450324187
400,2000,0.9994173999999987,29.77606687858341,8124.894103020055
500,2000,1.3082650000000058,36.32993629399557,10637.353591455223
600,2000,1.564869200000004,38.02119310202234,11851.373880804538
400,2000,0.9717055999999928,36.67213735383852,11014.712787219893
500,2000,1.252664100000004,34.44160834434372,10403.901347538533
600,2000,1.5368397000000016,33.176570338311876,10163.9481682447
500,2000,1.287700000000001,33.09365745437583,8820.456698613953
700,2000,1.8688448999999991,32.44891731570633,9349.485675333191
600,2000,1.5482503000000065,37.82748039439254,10959.637158965163
500,2000,1.253350999999995,34.602503384313486,10340.224922172343
700,2000,1.8456994000000009,33.644989968175416,8774.181940794786
600,2000,1.5893315000000001,34.40925947512739,9189.63781452391
500,2000,1.2795162000000033,31.011419583599658,8548.499335378961
500,2000,1.3184380999999945,33.87712939598886,8883.713654755633
700,2000,1.921522600000003,31.29535774674489,9619.344341772125
600,2000,1.6230561999999935,31.985039323394748,8552.852622723165
500,2000,1.2486172000000124,34.58137491545011,9724.754943016518
600,2000,1.5804336000000063,36.646353974492364,10520.327096526777
700,2000,1.8991357999999963,35.21935933725624,10616.077624158008
500,2000,1.2595428999999996,33.05351639346068,8867.110885863694
600,2000,1.5451488000000069,34.324980204047364,9130.626979543325
500,2000,1.3013245000000069,31.398466649237157,8303.640473078513
700,2000,1.8874782000000039,34.831695390609596,11014.803638355159
600,2000,1.5581683000000055,33.98529739556109,10093.965547751914
500,2000,1.2744850999999926,32.25452707927389,8499.318206029415
700,2000,1.8493771999999922,35.81117048215479,9699.285564411104
600,2000,1.5503587000000039,32.86950929320123,8472.406925201942
800,2000,2.1758296,34.51392291032028,9344.363787114085
700,2000,1.8735692000000057,33.438491298036155,9023.088526408326
600,2000,1.5633246000000014,34.9223631569655,9143.935368513452
800,2000,2.2461746999999974,35.184752636479026,10989.19592778391
700,2000,1.9439789000000047,35.65852256418535,9561.394584597361
600,2000,1.6188639999999879,38.1580237799905,11625.901055492279
600,2000,1.5866347000000047,37.41313186229518,10667.022929947805
700,2000,1.9334398000000022,33.952245251754015,9335.369267059163
800,2000,2.197455599999998,35.810167852868396,11246.877067614658
600,2000,1.5476480999999893,33.57380018617016,9325.206032497024
700,2000,1.908590799999999,33.4108212656931,9107.035159792662
800,2000,2.2156983999999937,33.988343085566804,9172.245543336594
600,2000,1.581862700000002,33.64759358754084,9514.38411315151
700,2000,1.8392046000000022,35.666022911319025,10449.482850855571
600,2000,1.5831218000000007,34.48859159405755,10607.932337965858
800,2000,2.187981399999998,36.68432079356515,10224.140287052602
700,2000,1.8378825000000063,32.697043942183946,8904.735494947872
800,2000,2.202100900000005,36.256019413939384,10021.860049396817
900,2000,2.5429234999999863,32.66106773569382,9325.719683561936
700,2000,1.871467999999993,35.17133018691876,10792.89257864999
800,2000,2.192982799999996,37.52778641055785,13504.056544348963
700,2000,1.9351105000000075,33.6737778529197,10243.36260865303
900,2000,2.548523799999998,35.59704176443776,10183.276284004682
800,2000,2.214258799999996,34.88502709985138,9589.984528519046
700,2000,1.8886540000000025,34.368632203466305,9835.710670203836
900,2000,2.47628499999999,33.56573132081623,10092.561880496849
700,2000,1.8863984000000045,31.50186508389438,9330.295549462147
800,2000,2.1883174000000025,32.50156264731181,8487.895844377059
900,2000,2.473359099999996,34.497496040093104,9788.323250864736
700,2000,1.8548013999999995,33.80263444892291,10139.997364483927
800,2000,2.151553100000001,34.279438432564376,10655.213383220878
700,2000,1.8893170999999995,33.09422004974666,8659.600116003892
900,2000,2.52529770000001,33.84884236656072,9980.892085303272
800,2000,2.1749035999999933,37.76286565950913,10408.423002030382
700,2000,1.8374653000000052,30.38197733835201,7947.560013511869
900,2000,2.5078974000000045,34.79478101834483,10601.374180240142
800,2000,2.1776060999999913,32.867699629714366,9325.453746436231
700,2000,1.8546777999999904,34.94719035184722,10285.452344793655
900,2000,2.5336419000000063,33.42185741507731,9452.10305704116
800,2000,2.194763299999991,36.78030159045389,10028.83549338609
1000,2000,2.7658603,32.373159691789546,9420.675996877864
800,2000,2.187351899999996,34.7319069838329,10167.443744271979
900,2000,2.5412285000000026,38.44115194405232,11836.658418265573
1000,2000,2.817171700000003,33.32785945893825,9450.611543541298
800,2000,2.200035999999997,32.510999478392286,8939.388142060952
900,2000,2.491118499999999,36.88689590580572,9632.13673962443
800,2000,2.1938315999999958,34.4088467359011,10299.892740447307
1000,2000,2.8911264999999986,35.583887964621944,12011.831720218215
900,2000,2.4852936999999997,34.53434413144321,10407.71865229115
800,2000,2.1616214999999954,33.712880097184986,9391.831761906567
1000,2000,2.8410882999999956,34.42719889246297,11025.383675464078
900,2000,2.513191799999987,34.5184803764408,9254.382950528276
800,2000,2.1612864999999886,32.76923786854599,9476.451010235642
900,2000,2.544934600000005,32.34938020681764,9322.451994931842
1000,2000,2.8647683999999742,34.602761586470166,10965.779729012622
800,2000,2.1707538,35.106658522604704,11239.851223990883
900,2000,2.5569969000000015,35.51204349769557,11405.844748576012
800,2000,2.2622918999999797,38.32658300915639,10748.217883435731
1000,2000,2.871563100000003,30.192454139843626,7573.818996589977
900,2000,2.4873958000000016,36.712735303121974,10407.176616880097
1000,2000,2.7811625999999876,30.914297643537118,8849.086424232264
900,2000,2.456337600000012,31.511309021097905,8320.975897746506
1000,2000,2.7736002999999982,35.79713059091845,10110.981497667888
900,2000,2.476703100000009,36.625134284607256,9646.857135005594
1000,2000,2.770143300000001,36.63772121341515,9967.364082210255
900,2000,2.4857553000000223,36.83665823737438,10362.457986282965
1000,2000,2.763411700000006,31.392843387734295,8056.23461307615
900,2000,2.485630499999985,33.66549998832025,9770.896293079168
1000,2000,2.7920349000000044,34.36553178728589,9718.261774276298
900,2000,2.4780128999999818,33.385574972370584,9127.673776430935
1000,2000,2.81657899999999,38.64000122773635,11980.080110159784
900,2000,2.526504899999992,34.3031220923457,9992.309301482754
1000,2000,2.770285699999988,33.366793725623495,9640.333096775836
1000,2000,2.7680923000000064,32.77994270939194,8917.064261913665
1000,2000,2.7708364000000074,32.60454502985784,9296.862991824482
1000,2000,2.7698748999999907,34.696777515330524,9479.995549407186
1000,2000,2.8077255000000036,33.36657274416743,9613.234438117743
1000,2000,2.7688798000000077,33.66139789438063,9076.315321797092
1000,2000,2.7688761,34.425488944575264,9528.120700782712
1000,2000,2.770620100000002,32.51043334142429,8949.353733691136
100,3000,0.3407947999999976,32.92980198531937,9285.40973955919
100,3000,0.35091249999999263,32.55335237347303,9129.909394562439
200,3000,0.6993624000000125,33.29123930828067,10560.278348660551
100,3000,0.35016529999998625,34.231164394081716,9626.434503116428
300,3000,1.0772663000000193,34.02444534513335,9609.737829289737
100,3000,0.34543460000000437,35.00761282556866,9634.47119211709
200,3000,0.7123278999999911,32.81957202916862,9668.191903184163
100,3000,0.3375212999999917,30.119566584339946,8708.336910441145
100,3000,0.3522617000000139,31.679194050758234,8828.502776107276
200,3000,0.7266770000000236,37.98253081422821,12878.100472649265
300,3000,1.0914451000000156,33.35839562527881,9849.05388417106
100,3000,0.34108599999999,34.06032266049412,9444.6495674158
100,3000,0.3465990999999917,32.83452925767239,8906.849547511329
200,3000,0.7160432000000014,34.29533897650652,9564.479343890805
100,3000,0.3469977999999969,35.0491571807689,10443.715805541406
300,3000,1.0832993999999871,33.168071852039674,9838.836761404033
100,3000,0.3569061999999974,35.6586601555644,9786.917784232
200,3000,0.7103198000000077,35.865270926497104,10353.389922884759
100,3000,0.3384787999999901,34.403080312827896,9240.637659971335
100,3000,0.36041929999998956,34.259446218179114,10022.27301489155
200,3000,0.7306794999999795,34.35880371233942,10294.726725889379
300,3000,1.0963693999999862,32.54203500276964,9109.7283886106
100,3000,0.3485475999999892,33.31504045612177,8928.961829740794
100,3000,0.3470231999999953,32.407607746047844,8757.425936905884
200,3000,0.7043501999999933,35.18086273585938,9528.219141153202
100,3000,0.360779100000002,34.74156208209653,10280.864177737752
300,3000,1.0886527000000115,35.67213960234517,10204.040870334455
100,3000,0.3492685999999878,33.89242079174191,8587.62222281596
200,3000,0.7173239000000251,33.7874911153664,9927.29872774826
100,3000,0.3384663999999873,34.28462723145694,10377.41787279288
100,3000,0.3593123999999932,35.31220385570411,10018.25290839671
200,3000,0.7252344999999991,34.51466974518949,9545.557158500833
300,3000,1.1210981000000118,34.29516233393602,9540.9232152629
100,3000,0.3617394000000047,31.76786830494192,8728.185072844548
100,3000,0.34466849999998317,35.184174435207545,9594.048610643957
200,3000,0.704213899999985,31.91141256112681,9263.392239059875
300,3000,1.0797176000000093,32.868546933301324,10377.202544104639
200,3000,0.6987194000000159,34.47294871564499,10016.454981425919
400,3000,1.477407999999997,33.00347090063099,8904.415325932652
200,3000,0.7273854000000028,33.64373804987129,9236.548982931507
300,3000,1.1000842999999918,31.418108911072565,9404.390237302518
200,3000,0.7051183000000094,34.13021024783982,9332.76050471935
300,3000,1.1028115999999955,34.417615936054645,9451.549191338008
400,3000,1.5161853999999835,34.14122202882835,9957.284987240655
200,3000,0.7187391999999875,35.71738337019167,9437.814524918174
200,3000,0.7051920000000109,36.77262096448854,11549.273247027919
300,3000,1.0813734000000181,35.80530684824094,11841.30561550657
200,3000,0.7145926999999972,38.844813327432945,12105.762110763957
400,3000,1.5010456999999917,35.41644017489038,10904.42316826204
300,3000,1.0807536000000084,31.68587471792166,8970.609767370383
200,3000,0.7100408999999956,34.342693728861526,9513.17245019378
200,3000,0.7226869000000136,34.25924656308246,9389.243719129869
400,3000,1.519783799999999,33.53961033925092,8899.326663221405
300,3000,1.100783100000001,34.329695811425104,10504.443640623478
200,3000,0.7030099000000121,31.852769005393533,8611.43714344556
300,3000,1.1078602000000046,33.03819091708148,9175.769056836512
