# Heston model
# Maturity = 10
# Interest_rate = 0.001 
# Start_vol = 0.05 
# long variance = 0.05 
# Rate mean reversion = 1.5 
# Volatility of vol = 0.6 
# Correlation = -0.5 
# Start_price = 100 
# Strike_price = 100 
# Option = Plainvanilla 
# Number of iterations = 20 
time_step,paths,time,option_value,variance
300,3000,46.35742440000013,26.71000198741339,4995.719891721266
200,4000,41.52369859999999,26.187478387488504,4925.783336642783
300,2000,31.112330000000156,28.16001285031604,5044.248196173891
500,1000,25.99466210000014,26.67384764227644,5651.506539138725
500,1000,25.88453500000014,25.93938107356169,4441.239872333606
300,2000,31.02233309999997,26.020157277833437,4752.071390080603
200,4000,41.57263069999999,26.34006946547494,4968.3206728210325
300,3000,46.33791600000018,28.386320714894868,5167.093064741125
500,1000,25.997750100000076,24.41741032287821,4819.906266736458
400,2000,41.28756750000002,27.55867423252573,4969.637695114116
500,1000,25.870389199999863,28.04867493750034,5389.801692316726
300,3000,46.28563140000006,25.9815800795215,4560.986247698672
300,4000,62.216944999999896,27.294122155938453,5091.209461712848
500,1000,26.02052710000021,27.346971474835033,4788.5937542070305
400,2000,41.41200989999993,25.48829081496618,4862.428624961068
500,1000,25.95276530000001,27.452071091865168,4895.848618303596
300,3000,46.27080530000012,26.380808106058947,4746.313291570219
400,2000,41.29880959999991,26.26057410091928,4564.6698703459015
500,1000,25.917057099999965,29.05254995737691,5435.736457624464
300,4000,62.42751950000002,27.288209583437556,5341.277403236827
300,3000,46.20283200000017,26.495930825154414,4649.855467189284
500,1000,25.859886499999902,27.73544413738894,5178.74585593622
400,2000,41.39802880000002,25.897653444796802,4782.613173084302
500,1000,25.9173166999999,22.894188901920554,4526.116518859006
300,4000,62.30871939999997,27.50013578096174,5081.093183024163
300,3000,46.170114499999954,25.623828076509334,4785.900823579762
500,1000,25.936607700000195,28.207352196567662,5429.39583286615
400,2000,41.411088099999915,27.502268501253496,4920.632023823852
500,1000,25.880361999999877,27.450492994468302,4720.263927773215
300,3000,46.32578149999995,27.636557534199607,5284.940061637936
400,2000,41.37643990000015,26.901764130084306,5082.222304805972
300,4000,62.46289139999999,25.599790073401522,4880.536291923443
500,1000,25.926794799999925,26.858317419377688,4845.071729878712
500,1000,25.907719899999847,25.944000324995987,4478.456680541417
300,3000,46.39315119999992,25.5212984590808,4445.115751528488
400,2000,41.34331909999992,26.13290740790453,4793.8003008664755
500,1000,25.971401400000104,23.94094655935393,4470.493874141975
300,4000,62.27631529999985,26.766669883180622,4877.333024421925
400,2000,41.238911500000086,26.905447891518598,4834.608628218554
300,3000,45.94166580000001,26.183248825870987,4822.063973280782
400,2000,40.898161099999925,27.663097780216567,5167.6185708163775
300,4000,61.65731700000015,26.6662519031821,4915.153093130927
300,3000,45.77443089999997,26.623964375727645,4835.872101259398
400,2000,40.948490999999876,27.045735243251837,4697.183153561517
300,3000,45.8775541,28.184896718160743,5012.201260456619
300,4000,61.63813830000004,27.775331097573932,5029.023226225045
400,2000,40.89160079999988,26.05882559626253,5135.901658688177
300,3000,45.77271979999978,27.589756781944708,4942.603772050896
400,2000,40.890173300000015,25.9051814159166,4584.009649025689
300,4000,61.66976969999996,25.941448338133767,4605.527578265364
300,3000,45.8954283999999,27.049964166176718,4776.746353033563
400,2000,40.91801050000004,25.891118437391437,4781.066257641366
300,3000,45.84285469999986,28.061537490634645,5297.315257727956
300,4000,61.61950430000002,26.478721114372483,4831.327624681479
400,2000,40.88342560000001,26.069317988290006,4694.8888628918085
300,3000,45.877882,27.192523946162286,5001.785517727735
400,2000,40.85914270000012,27.449177684033916,5703.655747688843
300,4000,61.73320130000002,26.65825301403789,4811.923074706667
400,2000,40.91474050000011,27.828129607778532,4920.339003017848
400,3000,60.95318340000017,27.59049846365223,4876.1758947379685
300,4000,61.76703940000016,25.93641717295452,4890.234175900166
400,2000,40.95143800000005,26.86133134763676,4846.680338839464
400,3000,61.155004599999984,27.248236099690704,5359.563810996409
400,2000,40.95768880000014,28.120903428191514,4980.74286694431
300,4000,61.644809399999986,27.92723463341477,5264.211532596535
400,2000,40.98020100000008,25.485940454585783,4683.870274359446
400,3000,61.11941049999996,26.613275052668875,4735.81768860637
300,4000,61.67152470000019,25.422077863448177,4411.854511665252
400,2000,40.9811900000002,26.774184934810343,5365.581667422241
400,3000,61.19586410000011,26.26058098113898,4871.615826931545
300,4000,62.08525920000011,26.29469944709682,4787.249084888086
500,2000,51.62794159999976,27.340345714550416,5046.829719657047
400,3000,61.35885469999994,27.474037008756618,4928.2062320602645
500,2000,51.6423706999999,26.085925417904072,4718.3203880924275
300,4000,62.00503380000009,26.521415105291037,4828.252677432504
400,3000,61.23171549999961,26.792531473748785,4887.813387235151
500,2000,51.69220170000017,25.890328820350796,4813.09977472215
300,4000,62.00165040000002,27.839617316922165,5048.506621372472
500,2000,51.67234189999999,26.41607918018803,4707.097632292038
400,3000,61.18731519999983,27.436461569215364,4970.66199705083
300,4000,61.996364300000096,27.13687022443617,4959.311220438813
500,2000,51.722717099999954,26.789410538130504,5004.010775092998
400,3000,61.34829779999973,26.55211364023562,4758.33577314176
300,4000,61.859446500000104,26.913424497040555,4745.825876846306
500,2000,51.461965899999996,26.45260103405812,4844.584671219762
400,3000,61.16394569999966,26.870571364189445,5040.431720518698
300,4000,61.920449199999894,27.71308906503013,5191.853045547141
500,2000,51.4736498000002,26.577793006953847,5279.392723192144
400,3000,61.270286399999804,26.96654466053751,4861.83398818848
500,2000,51.640157100000124,25.59000354036621,4427.879520388558
300,4000,61.86099409999997,26.817299735578327,4872.462182737616
400,3000,61.25806550000016,25.68863117321224,4796.899923393796
500,2000,51.64065560000017,26.416520190130438,5017.558531814146
400,4000,82.44890559999976,27.123595349997654,4735.707246263741
500,2000,51.59353919999967,29.91438986415837,5986.132800872678
400,3000,61.27996260000009,26.40670065087907,4687.019889656445
500,2000,51.59572669999989,27.16296569010587,4743.051834904138
400,3000,61.16249480000033,25.58478664293618,4827.409313498633
400,4000,82.56932050000023,27.33422163488606,5404.756814686857
500,2000,51.75879050000003,27.345999814330565,5014.282457337109
400,3000,61.322071199999755,25.826354583569774,4734.958293025792
400,4000,82.5038042000001,26.952660370549726,4859.816241572958
500,2000,51.567792499999996,28.793180992815717,4987.9195559185555
400,3000,61.28886680000005,27.130469982599752,5337.259303715186
500,2000,51.654935900000055,26.6161183354174,5165.652448229919
400,4000,82.51940360000026,26.478200643277685,4986.068168625254
400,3000,61.27551519999997,27.361155569216145,4996.031521255272
500,2000,51.62090930000022,24.380580591350043,4409.4283840487515
500,2000,51.67893249999997,27.637873891816547,5259.952466387965
400,3000,61.41676849999976,26.170399801666218,4726.198874513128
400,4000,82.63137210000014,27.65269378487055,4933.927762105157
500,2000,51.510391100000106,27.227012467241167,4835.578494268474
400,3000,61.243395800000144,26.92614430191171,4835.667333497283
400,4000,82.43140850000009,26.776315479726406,4853.302362445757
500,2000,51.68092860000024,26.374720423849535,4684.58557986688
400,3000,61.355587900000046,26.07717848953989,4765.997953165587
500,2000,51.63874200000009,27.648127179869494,4863.903735483807
400,4000,82.39792269999998,27.457163836738463,5040.750205155661
400,3000,61.462697800000115,27.36123120259155,5260.824433271259
500,2000,51.71757050000042,25.837930326762873,4752.087889988017
400,4000,82.38669690000006,25.634852566037996,4648.065655080935
500,3000,76.67204059999995,26.557560489969795,5103.617586212979
400,4000,82.23400159999983,26.54510516657811,4924.398598761143
500,3000,76.64425419999998,26.715521830130275,4858.225898655593
500,3000,76.52061189999995,26.5122715680379,4999.192812068035
400,4000,82.12948800000004,26.296858613339438,4769.108370500285
500,3000,76.5707752000003,24.74387064739603,4483.70131407017
400,4000,82.35635199999979,26.229547105248095,4908.088345132824
500,3000,76.56024430000025,26.242688534247932,4814.328209482901
400,4000,82.26762240000016,26.764579790428375,4739.007702674335
500,3000,76.6886940000004,26.726106759587925,4955.996907615008
400,4000,82.28253959999984,25.081788549542594,4755.268033670588
500,3000,76.56894490000013,26.733178686585504,5441.627318681829
400,4000,82.26760259999992,26.671005685356576,4898.775960825194
500,3000,77.01757469999984,25.886973433169896,4535.170840792554
400,4000,82.20806409999977,27.60415822571604,5290.823908972185
500,3000,76.67407760000015,26.15548742125425,4920.432029518075
400,4000,82.26910859999998,27.050950688794668,4937.880187340095
500,3000,76.45414129999972,28.535473319727423,5517.246739481521
400,4000,82.39157879999993,26.724254377797575,5144.8058907751565
500,3000,76.73826159999999,26.8101250628205,4828.649774465303
400,4000,82.30373599999984,26.82875957948385,4820.832540741062
500,3000,76.32362560000001,27.30579305142877,5060.159221207169
400,4000,82.20379060000005,25.888085459489005,4701.04279066697
500,3000,76.3122699999999,28.406192460753125,5152.485114314266
400,4000,82.32599590000018,27.787432180930015,5281.698026154488
500,3000,76.58975459999965,27.91047773055642,5218.838797009407
500,3000,76.39481689999957,25.91265799852513,4581.96933153533
500,4000,102.97857629999999,26.635950126324925,5033.256926225909
500,3000,76.5321453000006,27.24254245454914,5078.328611139967
500,4000,102.81407209999998,26.202007939015747,4838.330029258294
500,3000,76.46087089999946,26.93142126648619,4831.64560746235
500,4000,102.80550760000006,26.540876951714292,4879.791413959304
500,3000,76.43200090000028,25.44357642786343,4436.125573606228
500,3000,76.57540969999991,26.98271505384017,4773.5825041603175
500,4000,102.6995995999996,25.589503488910253,4812.590419792693
500,3000,76.55208009999933,25.608096456580064,4841.499681879392
500,4000,102.9832193000002,25.700382386237536,4719.842840407894
500,4000,102.51823420000073,27.036991228571612,4918.75990179828
500,4000,102.51543120000042,26.52537134561212,5207.657720692905
500,4000,102.57729970000037,26.24613436192488,4656.430213906553
500,4000,102.4370257999999,25.75385807997414,4931.16662909282
500,4000,102.2546142000001,27.85530499026247,5427.165968053699
500,4000,102.60865290000038,26.87709326768975,4904.842653227309
500,4000,102.44475980000061,27.37982920902181,5244.880184434654
500,4000,102.44977769999969,27.094376784096674,4965.753724713344
500,4000,102.65293550000024,26.709108954979545,4976.568069430491
500,4000,102.8930135999999,25.96785972644452,4631.662541307437
500,4000,103.26336919999994,27.22440295533542,5079.076246475944
500,4000,103.53396900000007,26.744616850443975,4781.106746551912
500,4000,103.20125069999995,25.782957106012137,4499.725759612938s
500,4000,103.27715689999968,26.570248733750056,4655.14079167537
500,4000,103.0824077999996,26.399607643233715,5017.737283588375
100,5000,25.5199365,26.65496359364337,4880.6895286234885
100,6000,30.8840751,26.47895696714769,4913.034889361532
100,7000,35.8709133,26.499170111041074,4913.4857638445865
100,8000,40.7948678,26.619461148219532,4922.514977356678
100,5000,25.451308799999996,28.93909349069388,5524.4567554686655
100,6000,30.8741185,28.929868910849017,5548.3454152016375
100,7000,35.82293140000001,28.78092283001191,5519.856516510672
100,5000,25.406598099999997,27.59274097050457,5243.416985070011
100,8000,40.7149123,28.610901844829225,5438.918467083018
100,6000,30.825475999999995,27.451960145627584,5143.887575947543
100,5000,25.488665600000004,26.53794479088433,5118.104813685331
100,7000,35.740113699999995,27.584662377424713,5135.875125446396
100,8000,40.85831040000001,27.71174332048825,5181.91764140019
100,6000,30.8903866,26.7215669534861,5057.143594064741
100,5000,25.391363099999992,27.13207379964724,5173.564838215013
100,7000,36.268899000000005,26.908046876861444,5114.017464779217
100,5000,25.84478950000002,26.49479176202512,4893.973211331609
100,6000,31.520466200000016,27.22077461613775,5144.747357513515
100,8000,41.2562679,27.017201883626903,5179.660152268264
100,5000,25.614447799999994,28.628472812177403,5651.900463670534
100,7000,36.02742429999998,27.1869855237598,5084.4998986011
100,6000,31.020696600000008,26.49122367971997,4904.967110770155
100,5000,25.599230399999982,27.17382299832519,5261.303047151482
100,8000,41.1893426,27.40600422715143,5120.163519797114
100,7000,38.08873300000002,26.203693953845136,4859.481643807508
100,6000,33.30073199999998,28.388555666620114,5568.767148948395
100,5000,29.793436000000014,27.774529282871796,5328.625429480645
100,8000,48.0633349,26.520900457616648,4977.447804317335
100,6000,36.83605330000003,26.737986097284203,5146.155110834564
100,7000,42.52043470000001,28.17568399981812,5441.400008077975
100,5000,30.02815370000002,27.390989167150472,5109.727961841907
100,6000,36.57788369999997,27.684830300683593,5292.984888746545
100,5000,29.91682949999995,28.041174552966847,5136.720725343365
100,8000,48.03807470000001,28.15977363924409,5483.9219090505685
100,7000,41.770616700000005,26.73136457229089,5096.418402533777
100,5000,26.165016100000003,27.21173114837605,5031.972946167979
100,6000,32.022597700000006,27.352770117310055,5119.465796639
100,7000,36.430800499999975,27.713334514903252,5239.489341151501
100,8000,41.34196850000001,27.103911790444712,5189.116908291625
100,5000,25.804846999999995,27.043621021753193,4981.081593558533
100,6000,31.29549209999999,27.771669848602134,5102.157953436879
100,5000,25.50804149999999,25.46388430492953,4730.509530012024
100,7000,35.94516540000001,27.381844084011735,5081.459433156461
100,8000,40.909830899999974,27.880762499765414,5249.053352083562
100,6000,30.912876400000016,26.52478282806735,4905.406616771809
100,5000,25.427898400000004,26.417687854492247,4904.986636462685
100,7000,35.85471460000002,27.931893617772065,5162.2676064744755
100,6000,31.128241600000024,27.487053710795006,5093.921942894564
100,5000,25.420614400000034,27.996773084827343,5265.552200470023
100,8000,40.75946349999998,27.147003188958234,5003.707109652319
100,7000,35.89656329999997,26.260394430090184,4927.519518078053
100,5000,25.49474680000003,26.714350883118726,4934.736398564552
100,6000,31.02613580000002,25.151369218434354,4615.118054880641
100,8000,40.88017010000004,27.772669302753062,5099.742054614709
100,5000,25.511706500000003,27.051169873957978,4995.846647250209
100,6000,31.03089940000001,26.119094915771136,4853.265615078124
100,7000,35.915719000000024,27.692796084526172,5152.746817112955
100,5000,25.44306660000001,28.061880050494942,5209.905629551124
100,8000,40.88015660000002,26.712352459088866,4978.856953377731
100,6000,31.057655600000032,27.935541600721955,5291.626470368989
100,7000,35.90957180000004,26.06580676407287,4879.30958796679
